Test subject,Telephone,Carrying location,Date,Trial,Floor height,Speed,Pause,Measured # steps,Floors healthdb_secure.sqlite,Floors cache_encryptedC.db,Measured number of floors
1,11 (13.1.1),Hand R,20210921,2,3,W,Yes,55,0,-2,-2
1,11 (13.1.1),Trouser front L,20210921,3,3,R,Yes,27,1,1,1
1,11 (13.1.1),Trouser front L,20210921,4,3,W,No,57,0,-1,-1
1,11 (13.1.1),Hand R,20210921,5,3,W,Yes,,1,1,1
1,11 (13.1.1),Hand R,20210921,6,3,W,Yes,28,1,1,1
1,11 (13.1.1),Hand R,20210921,7,3,R,No,30,1,1,1
1,11 (13.1.1),Hand R,20210921,8,3,W,Yes,81,0,-3,-3
1,11 (13.1.1),Hand R,20210921,9,3,W,No,84,3,2,3
1,11 (13.1.1),Hand R,20210921,10,3,R,Yes,27,0,-1,-1
1,11 (13.1.1),Hand R,20210921,11,3,W,No,54,0,-2,-2
1,11 (13.1.1),Hand R,20210921,12,3,W,Yes,86,3,3,3
1,11 (13.1.1),Hand R,20210921,13,3,W,Yes,83,0,-3,-3
1,11 (13.1.1),Hand R,20210921,14,3,W,No,60,2,2,2
1,11 (13.1.1),Hand R,20210921,15,3,R,Yes,54,0,-2,-2
1,11 (13.1.1),Hand R,20210921,16,3,R,Yes,90,3,3,3
1,11 (13.1.1),Hand R,20210921,17,3,W,No,81,0,-3,-3
1,11 (13.1.1),Hand R,20210921,18,3,R,No,26,1,1,1
1,11 (13.1.1),Hand R,20210921,19,3,W,Yes,26,0,-1,-1
1,11 (13.1.1),Hand R,20210921,20,3,R,No,57,2,2,2
1,11 (13.1.1),Hand R,20210921,21,3,W,Yes,26,1,1,1
1,11 (13.1.1),Hand R,20210921,22,3,W,No,80,0,-3,-3
1,11 (13.1.1),Hand R,20210921,23,3,W,Yes,84,3,3,3
1,11 (13.1.1),Hand R,20210921,24,3,W,No,25,0,-1,-1
1,11 (13.1.1),Hand R,20210921,25,3,R,No,29,0,-1,-1
1,11 (13.1.1),Hand R,20210921,26,3,R,Yes,53,1,-1,-1
1,11 (13.1.1),Hand R,20210921,27,3,R,Yes,53,1,2,2
1,11 (13.1.1),Hand R,20210921,28,3,R,No,52,0,-2,-2
1,11 (13.1.1),Hand R,20210921,29,3,W,Yes,56,2,2,2
1,11 (13.1.1),Hand R,20210921,30,3,WL,Yes,16,0,0,1
1,11 (13.1.1),Hand R,20210921,31,3,WL,Yes,19,0,0,-3
1,11 (13.1.1),Hand R,20210921,32,3,WL,Yes,48,0,0,3
1,11 (13.1.1),Hand R,20210921,33,3,WL,Yes,63,0,0,-2
1,11 (13.1.1),Hand R,20210921,34,3,WL,Yes,64,0,0,2
1,11 (13.1.1),Hand R,20210921,35,3,WL,Yes,75,0,0,-1
1,6+ (11.4.1),Jacket pocket,20210921,2,3,W,Yes,55,0,-2,-2
1,6+ (11.4.1),Jacket pocket,20210921,3,3,R,Yes,27,0,0,1
1,6+ (11.4.1),Jacket pocket,20210921,4,3,W,No,57,0,0,-1
1,6+ (11.4.1),Jacket pocket,20210921,5,3,W,Yes,,1,1,1
1,6+ (11.4.1),Jacket pocket,20210921,6,3,W,Yes,28,1,1,1
1,6+ (11.4.1),Jacket pocket,20210921,7,3,R,No,30,1,1,1
1,6+ (11.4.1),Jacket pocket,20210921,8,3,W,Yes,81,0,-3,-3
1,6+ (11.4.1),Jacket pocket,20210921,9,3,W,No,84,2,2,3
1,6+ (11.4.1),Jacket pocket,20210921,10,3,R,Yes,27,1,-1,-1
1,6+ (11.4.1),Jacket pocket,20210921,11,3,W,No,54,0,-2,-2
1,6+ (11.4.1),Jacket pocket,20210921,12,3,W,Yes,86,3,3,3
1,6+ (11.4.1),Jacket pocket,20210921,13,3,W,Yes,83,0,-3,-3
1,6+ (11.4.1),Jacket pocket,20210921,14,3,W,No,60,2,2,2
1,6+ (11.4.1),Jacket pocket,20210921,15,3,R,Yes,54,0,-2,-2
1,6+ (11.4.1),Jacket pocket,20210921,16,3,R,Yes,90,3,3,3
1,6+ (11.4.1),Jacket pocket,20210921,17,3,W,No,81,0,-3,-3
1,6+ (11.4.1),Jacket pocket,20210921,18,3,R,No,26,1,1,1
1,6+ (11.4.1),Jacket pocket,20210921,19,3,W,Yes,26,0,-1,-1
1,6+ (11.4.1),Jacket pocket,20210921,20,3,R,No,57,2,2,2
1,6+ (11.4.1),Jacket pocket,20210921,21,3,W,Yes,26,1,1,1
1,6+ (11.4.1),Jacket pocket,20210921,22,3,W,No,80,0,-2,-3
1,6+ (11.4.1),Jacket pocket,20210921,23,3,W,Yes,84,3,3,3
1,6+ (11.4.1),Jacket pocket,20210921,24,3,W,No,25,0,-1,-1
1,6+ (11.4.1),Jacket pocket,20210921,25,3,R,No,29,0,-2,-1
1,6+ (11.4.1),Jacket pocket,20210921,26,3,R,Yes,53,0,0,-1
1,6+ (11.4.1),Jacket pocket,20210921,27,3,R,Yes,53,2,2,2
1,6+ (11.4.1),Jacket pocket,20210921,28,3,R,No,52,0,-2,-2
1,6+ (11.4.1),Jacket pocket,20210921,29,3,W,Yes,56,2,2,2
1,6+ (11.4.1),Jacket pocket,20210921,30,3,WL,Yes,16,0,0,1
1,6+ (11.4.1),Jacket pocket,20210921,31,3,WL,Yes,19,0,0,-3
1,6+ (11.4.1),Jacket pocket,20210921,32,3,WL,Yes,48,0,0,3
1,6+ (11.4.1),Jacket pocket,20210921,33,3,WL,Yes,63,0,0,-2
1,6+ (11.4.1),Jacket pocket,20210921,34,3,WL,Yes,64,0,0,2
1,6+ (11.4.1),Jacket pocket,20210921,35,3,WL,Yes,75,0,0,-1
1,8 (12.4.1),Backpack,20210921,2,3,W,Yes,55,3,-2,-2
1,8 (12.4.1),Backpack,20210921,3,3,R,Yes,27,0,1,1
1,8 (12.4.1),Backpack,20210921,4,3,W,No,57,0,0,-1
1,8 (12.4.1),Backpack,20210921,5,3,W,Yes,,0,1,1
1,8 (12.4.1),Backpack,20210921,6,3,W,Yes,28,0,1,1
1,8 (12.4.1),Backpack,20210921,7,3,R,No,30,0,0,1
1,8 (12.4.1),Backpack,20210921,8,3,W,Yes,81,0,-3,-3
1,8 (12.4.1),Backpack,20210921,9,3,W,No,84,6,2,3
1,8 (12.4.1),Backpack,20210921,10,3,R,Yes,27,0,0,-1
1,8 (12.4.1),Backpack,20210921,11,3,W,No,54,0,-2,-2
1,8 (12.4.1),Backpack,20210921,12,3,W,Yes,86,0,3,3
1,8 (12.4.1),Backpack,20210921,13,3,W,Yes,83,0,-3,-3
1,8 (12.4.1),Backpack,20210921,14,3,W,No,60,4,2,2
1,8 (12.4.1),Backpack,20210921,15,3,R,Yes,54,0,0,-2
1,8 (12.4.1),Backpack,20210921,16,3,R,Yes,90,0,2,3
1,8 (12.4.1),Backpack,20210921,17,3,W,No,81,0,-3,-3
1,8 (12.4.1),Backpack,20210921,18,3,R,No,26,0,0,1
1,8 (12.4.1),Backpack,20210921,19,3,W,Yes,26,0,-1,-1
1,8 (12.4.1),Backpack,20210921,20,3,R,No,57,0,0,2
1,8 (12.4.1),Backpack,20210921,21,3,W,Yes,26,0,0,1
1,8 (12.4.1),Backpack,20210921,22,3,W,No,80,0,-3,-3
1,8 (12.4.1),Backpack,20210921,23,3,W,Yes,84,5,3,3
1,8 (12.4.1),Backpack,20210921,24,3,W,No,25,0,0,-1
1,8 (12.4.1),Backpack,20210921,25,3,R,No,29,0,0,-1
1,8 (12.4.1),Backpack,20210921,26,3,R,Yes,53,0,-3,-1
1,8 (12.4.1),Backpack,20210921,27,3,R,Yes,53,0,0,2
1,8 (12.4.1),Backpack,20210921,28,3,R,No,52,0,-2,-2
1,8 (12.4.1),Backpack,20210921,29,3,W,Yes,56,0,2,2
1,8 (12.4.1),Backpack,20210921,30,3,WL,Yes,16,0,0,1
1,8 (12.4.1),Backpack,20210921,31,3,WL,Yes,19,0,0,-3
1,8 (12.4.1),Backpack,20210921,32,3,WL,Yes,48,0,0,3
1,8 (12.4.1),Backpack,20210921,33,3,WL,Yes,63,0,0,-2
1,8 (12.4.1),Backpack,20210921,34,3,WL,Yes,64,0,0,2
1,8 (12.4.1),Backpack,20210921,35,3,WL,Yes,75,0,0,-1
1,8 (13.6),Trouser front R,20210921,2,3,W,Yes,55,1,-2,-2
1,8 (13.6),Trouser front R,20210921,3,3,R,Yes,27,0,1,1
1,8 (13.6),Trouser front R,20210921,4,3,W,No,57,0,0,-1
1,8 (13.6),Trouser front R,20210921,5,3,W,Yes,,1,1,1
1,8 (13.6),Trouser front R,20210921,6,3,W,Yes,28,1,1,1
1,8 (13.6),Trouser front R,20210921,7,3,R,No,30,1,1,1
1,8 (13.6),Trouser front R,20210921,8,3,W,Yes,81,0,-3,-3
1,8 (13.6),Trouser front R,20210921,9,3,W,No,84,3,3,3
1,8 (13.6),Trouser front R,20210921,10,3,R,Yes,27,0,-1,-1
1,8 (13.6),Trouser front R,20210921,11,3,W,No,54,0,-2,-2
1,8 (13.6),Trouser front R,20210921,12,3,W,Yes,86,3,3,3
1,8 (13.6),Trouser front R,20210921,13,3,W,Yes,83,0,-3,-3
1,8 (13.6),Trouser front R,20210921,14,3,W,No,60,2,2,2
1,8 (13.6),Trouser front R,20210921,15,3,R,Yes,54,0,-2,-2
1,8 (13.6),Trouser front R,20210921,16,3,R,Yes,90,5,5,3
1,8 (13.6),Trouser front R,20210921,17,3,W,No,81,0,-3,-3
1,8 (13.6),Trouser front R,20210921,18,3,R,No,26,0,0,1
1,8 (13.6),Trouser front R,20210921,19,3,W,Yes,26,0,-1,-1
1,8 (13.6),Trouser front R,20210921,20,3,R,No,57,2,2,2
1,8 (13.6),Trouser front R,20210921,21,3,W,Yes,26,1,1,1
1,8 (13.6),Trouser front R,20210921,22,3,W,No,80,0,-3,-3
1,8 (13.6),Trouser front R,20210921,23,3,W,Yes,84,3,3,3
1,8 (13.6),Trouser front R,20210921,24,3,W,No,25,0,-1,-1
1,8 (13.6),Trouser front R,20210921,25,3,R,No,29,0,-1,-1
1,8 (13.6),Trouser front R,20210921,26,3,R,Yes,53,1,-1,-1
1,8 (13.6),Trouser front R,20210921,27,3,R,Yes,53,1,2,2
1,8 (13.6),Trouser front R,20210921,28,3,R,No,52,0,-2,-2
1,8 (13.6),Trouser front R,20210921,29,3,W,Yes,56,2,1,2
1,8 (13.6),Trouser front R,20210921,30,3,WL,Yes,16,0,1,1
1,8 (13.6),Trouser front R,20210921,31,3,WL,Yes,19,0,0,-3
1,8 (13.6),Trouser front R,20210921,32,3,WL,Yes,48,0,0,3
1,8 (13.6),Trouser front R,20210921,33,3,WL,Yes,63,0,0,-2
1,8 (13.6),Trouser front R,20210921,34,3,WL,Yes,64,0,0,2
1,8 (13.6),Trouser front R,20210921,35,3,WL,Yes,75,0,0,-1
1,11 (13.1.1),Backpack,20210923,2,2,W,Yes,53,1,-2,-3
1,11 (13.1.1),Backpack,20210923,3,2,W,Yes,19,0,1,1
1,11 (13.1.1),Backpack,20210923,4,2,W,No,60,2,1,3
1,11 (13.1.1),Backpack,20210923,5,2,R,Yes,34,0,0,-2
1,11 (13.1.1),Backpack,20210923,6,2,R,No,36,0,0,1
1,11 (13.1.1),Backpack,20210923,7,2,R,No,,0,0,-1
1,11 (13.1.1),Backpack,20210923,8,2,W,Yes,17,0,-1,-1
1,11 (13.1.1),Backpack,20210923,9,2,R,Yes,19,0,0,1
1,11 (13.1.1),Backpack,20210923,10,2,W,No,35,0,-1,-2
1,11 (13.1.1),Backpack,20210923,11,2,R,No,38,1,1,2
1,11 (13.1.1),Backpack,20210923,12,2,W,Yes,35,0,-1,-2
1,11 (13.1.1),Backpack,20210923,13,2,W,No,19,1,0,1
1,11 (13.1.1),Backpack,20210923,14,2,W,Yes,54,2,3,3
1,11 (13.1.1),Backpack,20210923,15,2,R,Yes,52,0,0,-3
1,11 (13.1.1),Backpack,20210923,16,2,W,No,18,0,0,-1
1,11 (13.1.1),Backpack,20210923,17,2,W,Yes,37,1,1,2
1,11 (13.1.1),Backpack,20210923,18,2,R,Yes,17,1,0,-1
1,11 (13.1.1),Backpack,20210923,19,2,R,No,57,1,2,3
1,11 (13.1.1),Backpack,20210923,20,2,R,No,55,0,-1,-3
1,11 (13.1.1),Backpack,20210923,21,2,R,Yes,39,0,0,2
1,11 (13.1.1),Backpack,20210923,22,2,W,No,53,0,-2,-3
1,11 (13.1.1),Backpack,20210923,23,2,W,No,38,1,1,2
1,11 (13.1.1),Backpack,20210923,24,2,R,No,37,0,-1,-2
1,11 (13.1.1),Backpack,20210923,25,2,R,Yes,56,2,2,3
1,11 (13.1.1),Backpack,20210923,26,2,W,Yes,19,0,-1,-1
1,11 (13.1.1),Backpack,20210923,27,2,W,Yes,17,2,1,1
1,11 (13.1.1),Backpack,20210923,28,2,W,Yes,19,0,1,1
1,11 (13.1.1),Backpack,20210923,29,2,W,Yes,36,0,-2,-2
1,11 (13.1.1),Backpack,20210923,30,2,W,Yes,36,2,2,2
1,11 (13.1.1),Backpack,20210923,31,2,W,Yes,18,0,-1,-1
1,11 (13.1.1),Backpack,20210923,32,3,WL,Yes,34,0,0,1
1,11 (13.1.1),Backpack,20210923,33,3,WL,Yes,37,0,0,-3
1,11 (13.1.1),Backpack,20210923,34,3,WL,Yes,26,0,0,2
1,11 (13.1.1),Backpack,20210923,35,3,WL,Yes,40,0,0,-2
1,11 (13.1.1),Backpack,20210923,36,3,WL,Yes,43,0,0,3
1,11 (13.1.1),Backpack,20210923,37,3,WL,Yes,209,0,0,-2
1,11 (13.1.1),Backpack,20210923,38,3,RT,Yes,40,0,0,-1
1,11 (13.1.1),Backpack,20210923,39,3,RT,Yes,37,0,0,1
1,11 (13.1.1),Backpack,20210923,40,3,RTW,Yes,59,0,-1,-1
1,11 (13.1.1),Backpack,20210923,41,3,RTW,Yes,56,1,1,1
1,11 (13.1.1),Backpack,20210923,42,3,RTW,Yes,47,0,-1,-1
1,11 (13.1.1),Backpack,20210923,43,3,RTW,Yes,47,1,1,1
1,11 (13.1.1),Backpack,20210923,44,3,W,Yes,126,1,1,1
1,6+ (11.4.1),Trouser front R,20210923,2,2,W,Yes,53,0,-2,-3
1,6+ (11.4.1),Trouser front R,20210923,3,2,W,Yes,19,1,1,1
1,6+ (11.4.1),Trouser front R,20210923,4,2,W,No,60,1,1,3
1,6+ (11.4.1),Trouser front R,20210923,5,2,R,Yes,34,1,-1,-2
1,6+ (11.4.1),Trouser front R,20210923,6,2,R,No,36,0,0,1
1,6+ (11.4.1),Trouser front R,20210923,7,2,R,No,,0,0,-1
1,6+ (11.4.1),Trouser front R,20210923,8,2,W,Yes,17,0,-1,-1
1,6+ (11.4.1),Trouser front R,20210923,9,2,R,Yes,19,1,1,1
1,6+ (11.4.1),Trouser front R,20210923,10,2,W,No,35,0,-1,-2
1,6+ (11.4.1),Trouser front R,20210923,11,2,R,No,38,1,1,2
1,6+ (11.4.1),Trouser front R,20210923,12,2,W,Yes,35,0,-1,-2
1,6+ (11.4.1),Trouser front R,20210923,13,2,W,No,19,0,0,1
1,6+ (11.4.1),Trouser front R,20210923,14,2,W,Yes,54,3,3,3
1,6+ (11.4.1),Trouser front R,20210923,15,2,R,Yes,52,0,0,-3
1,6+ (11.4.1),Trouser front R,20210923,16,2,W,No,18,0,0,-1
1,6+ (11.4.1),Trouser front R,20210923,17,2,W,Yes,37,1,1,2
1,6+ (11.4.1),Trouser front R,20210923,18,2,R,Yes,17,0,0,-1
1,6+ (11.4.1),Trouser front R,20210923,19,2,R,No,57,2,2,3
1,6+ (11.4.1),Trouser front R,20210923,20,2,R,No,55,0,-1,-3
1,6+ (11.4.1),Trouser front R,20210923,21,2,R,Yes,39,1,1,2
1,6+ (11.4.1),Trouser front R,20210923,22,2,W,No,53,0,-1,-3
1,6+ (11.4.1),Trouser front R,20210923,23,2,W,No,38,0,0,2
1,6+ (11.4.1),Trouser front R,20210923,24,2,R,No,37,0,0,-2
1,6+ (11.4.1),Trouser front R,20210923,25,2,R,Yes,56,2,2,3
1,6+ (11.4.1),Trouser front R,20210923,26,2,W,Yes,19,0,-1,-1
1,6+ (11.4.1),Trouser front R,20210923,27,2,W,Yes,17,1,1,1
1,6+ (11.4.1),Trouser front R,20210923,28,2,W,Yes,19,1,1,1
1,6+ (11.4.1),Trouser front R,20210923,29,2,W,Yes,36,0,-1,-2
1,6+ (11.4.1),Trouser front R,20210923,30,2,W,Yes,36,2,2,2
1,6+ (11.4.1),Trouser front R,20210923,31,2,W,Yes,18,0,-1,-1
1,6+ (11.4.1),Trouser front R,20210923,32,3,WL,Yes,34,0,0,1
1,6+ (11.4.1),Trouser front R,20210923,33,3,WL,Yes,37,0,0,-3
1,6+ (11.4.1),Trouser front R,20210923,34,3,WL,Yes,26,0,0,2
1,6+ (11.4.1),Trouser front R,20210923,35,3,WL,Yes,40,0,0,-2
1,6+ (11.4.1),Trouser front R,20210923,36,3,WL,Yes,43,0,0,3
1,6+ (11.4.1),Trouser front R,20210923,37,3,WL,Yes,209,0,0,-2
1,6+ (11.4.1),Trouser front R,20210923,38,3,RT,Yes,40,0,0,-1
1,6+ (11.4.1),Trouser front R,20210923,39,3,RT,Yes,37,0,0,1
1,6+ (11.4.1),Trouser front R,20210923,40,3,RTW,Yes,59,0,-1,-1
1,6+ (11.4.1),Trouser front R,20210923,41,3,RTW,Yes,56,1,1,1
1,6+ (11.4.1),Trouser front R,20210923,42,3,RTW,Yes,47,0,-1,-1
1,6+ (11.4.1),Trouser front R,20210923,43,3,RTW,Yes,47,1,1,1
1,6+ (11.4.1),Trouser front R,20210923,44,3,W,Yes,126,1,1,1
1,8 (12.4.1),Hand R,20210923,2,2,W,Yes,53,0,-2,-3
1,8 (12.4.1),Hand R,20210923,3,2,W,Yes,19,4,1,1
1,8 (12.4.1),Hand R,20210923,4,2,W,No,60,0,2,3
1,8 (12.4.1),Hand R,20210923,5,2,R,Yes,34,0,-1,-2
1,8 (12.4.1),Hand R,20210923,6,2,R,No,36,0,0,1
1,8 (12.4.1),Hand R,20210923,7,2,R,No,,0,0,-1
1,8 (12.4.1),Hand R,20210923,8,2,W,Yes,17,0,-1,-1
1,8 (12.4.1),Hand R,20210923,9,2,R,Yes,19,0,1,1
1,8 (12.4.1),Hand R,20210923,10,2,W,No,35,0,-1,-2
1,8 (12.4.1),Hand R,20210923,11,2,R,No,38,5,1,2
1,8 (12.4.1),Hand R,20210923,12,2,W,Yes,35,0,-1,-2
1,8 (12.4.1),Hand R,20210923,13,2,W,No,19,0,1,1
1,8 (12.4.1),Hand R,20210923,14,2,W,Yes,54,0,2,3
1,8 (12.4.1),Hand R,20210923,15,2,R,Yes,52,0,-2,-3
1,8 (12.4.1),Hand R,20210923,16,2,W,No,18,0,-1,-1
1,8 (12.4.1),Hand R,20210923,17,2,W,Yes,37,0,1,2
1,8 (12.4.1),Hand R,20210923,18,2,R,Yes,17,0,0,-1
1,8 (12.4.1),Hand R,20210923,19,2,R,No,57,6,2,3
1,8 (12.4.1),Hand R,20210923,20,2,R,No,55,0,-1,-3
1,8 (12.4.1),Hand R,20210923,21,2,R,Yes,39,0,1,2
1,8 (12.4.1),Hand R,20210923,22,2,W,No,53,0,-2,-3
1,8 (12.4.1),Hand R,20210923,23,2,W,No,38,0,1,2
1,8 (12.4.1),Hand R,20210923,24,2,R,No,37,0,-1,-2
1,8 (12.4.1),Hand R,20210923,25,2,R,Yes,56,0,2,3
1,8 (12.4.1),Hand R,20210923,26,2,W,Yes,19,0,-1,-1
1,8 (12.4.1),Hand R,20210923,27,2,W,Yes,17,4,1,1
1,8 (12.4.1),Hand R,20210923,28,2,W,Yes,19,0,1,1
1,8 (12.4.1),Hand R,20210923,29,2,W,Yes,36,0,-1,-2
1,8 (12.4.1),Hand R,20210923,30,2,W,Yes,36,0,2,2
1,8 (12.4.1),Hand R,20210923,31,2,W,Yes,18,0,0,-1
1,8 (12.4.1),Hand R,20210923,32,3,WL,Yes,34,0,0,1
1,8 (12.4.1),Hand R,20210923,33,3,WL,Yes,37,0,0,-3
1,8 (12.4.1),Hand R,20210923,34,3,WL,Yes,26,0,0,2
1,8 (12.4.1),Hand R,20210923,35,3,WL,Yes,40,0,0,-2
1,8 (12.4.1),Hand R,20210923,36,3,WL,Yes,43,0,0,3
1,8 (12.4.1),Hand R,20210923,37,3,WL,Yes,209,0,0,-2
1,8 (12.4.1),Hand R,20210923,38,3,RT,Yes,40,0,0,-1
1,8 (12.4.1),Hand R,20210923,39,3,RT,Yes,37,0,0,1
1,8 (12.4.1),Hand R,20210923,40,3,RTW,Yes,59,0,-1,-1
1,8 (12.4.1),Hand R,20210923,41,3,RTW,Yes,56,3,1,1
1,8 (12.4.1),Hand R,20210923,42,3,RTW,Yes,47,0,-1,-1
1,8 (12.4.1),Hand R,20210923,43,3,RTW,Yes,47,0,1,1
1,8 (12.4.1),Hand R,20210923,44,3,W,Yes,126,0,1,1
1,8 (13.6),Jacket pocket,20210923,2,2,W,Yes,53,0,-2,-3
1,8 (13.6),Jacket pocket,20210923,3,2,W,Yes,19,1,1,1
1,8 (13.6),Jacket pocket,20210923,4,2,W,No,60,2,2,3
1,8 (13.6),Jacket pocket,20210923,5,2,R,Yes,34,0,-1,-2
1,8 (13.6),Jacket pocket,20210923,6,2,R,No,36,0,0,1
1,8 (13.6),Jacket pocket,20210923,7,2,R,No,,0,0,-1
1,8 (13.6),Jacket pocket,20210923,8,2,W,Yes,17,1,-1,-1
1,8 (13.6),Jacket pocket,20210923,9,2,R,Yes,19,0,1,1
1,8 (13.6),Jacket pocket,20210923,10,2,W,No,35,0,-1,-2
1,8 (13.6),Jacket pocket,20210923,11,2,R,No,38,1,1,2
1,8 (13.6),Jacket pocket,20210923,12,2,W,Yes,35,0,-1,-2
1,8 (13.6),Jacket pocket,20210923,13,2,W,No,19,1,0,1
1,8 (13.6),Jacket pocket,20210923,14,2,W,Yes,54,2,3,3
1,8 (13.6),Jacket pocket,20210923,15,2,R,Yes,52,0,0,-3
1,8 (13.6),Jacket pocket,20210923,16,2,W,No,18,0,0,-1
1,8 (13.6),Jacket pocket,20210923,17,2,W,Yes,37,1,1,2
1,8 (13.6),Jacket pocket,20210923,18,2,R,Yes,17,0,0,-1
1,8 (13.6),Jacket pocket,20210923,19,2,R,No,57,2,2,3
1,8 (13.6),Jacket pocket,20210923,20,2,R,No,55,0,-1,-3
1,8 (13.6),Jacket pocket,20210923,21,2,R,Yes,39,1,1,2
1,8 (13.6),Jacket pocket,20210923,22,2,W,No,53,0,-2,-3
1,8 (13.6),Jacket pocket,20210923,23,2,W,No,38,1,1,2
1,8 (13.6),Jacket pocket,20210923,24,2,R,No,37,0,-1,-2
1,8 (13.6),Jacket pocket,20210923,25,2,R,Yes,56,2,2,3
1,8 (13.6),Jacket pocket,20210923,26,2,W,Yes,19,0,-1,-1
1,8 (13.6),Jacket pocket,20210923,27,2,W,Yes,17,1,1,1
1,8 (13.6),Jacket pocket,20210923,28,2,W,Yes,19,1,1,1
1,8 (13.6),Jacket pocket,20210923,29,2,W,Yes,36,0,-1,-2
1,8 (13.6),Jacket pocket,20210923,30,2,W,Yes,36,2,2,2
1,8 (13.6),Jacket pocket,20210923,31,2,W,Yes,18,0,-1,-1
1,8 (13.6),Jacket pocket,20210923,32,3,WL,Yes,34,0,0,1
1,8 (13.6),Jacket pocket,20210923,33,3,WL,Yes,37,0,0,-3
1,8 (13.6),Jacket pocket,20210923,34,3,WL,Yes,26,0,0,2
1,8 (13.6),Jacket pocket,20210923,35,3,WL,Yes,40,0,0,-2
1,8 (13.6),Jacket pocket,20210923,36,3,WL,Yes,43,0,0,3
1,8 (13.6),Jacket pocket,20210923,37,3,WL,Yes,209,0,0,-2
1,8 (13.6),Jacket pocket,20210923,38,3,RT,Yes,40,0,0,-1
1,8 (13.6),Jacket pocket,20210923,39,3,RT,Yes,37,0,0,1
1,8 (13.6),Jacket pocket,20210923,40,3,RTW,Yes,59,0,-1,-1
1,8 (13.6),Jacket pocket,20210923,41,3,RTW,Yes,56,1,1,1
1,8 (13.6),Jacket pocket,20210923,42,3,RTW,Yes,47,0,-1,-1
1,8 (13.6),Jacket pocket,20210923,43,3,RTW,Yes,47,1,1,1
1,8 (13.6),Jacket pocket,20210923,44,3,W,Yes,126,1,1,1
2,11 (13.1.1),Trouser back R,20210927,6,3,R,Yes,28,0,-1,-1
2,11 (13.1.1),Trouser back R,20210927,7,3,W,Yes,30,1,1,1
2,11 (13.1.1),Trouser back R,20210927,8,3,R,No,27,1,1,1
2,11 (13.1.1),Trouser back R,20210927,9,3,R,Yes,79,0,-3,-3
2,11 (13.1.1),Trouser back R,20210927,10,3,W,Yes,84,3,3,3
2,11 (13.1.1),Trouser back R,20210927,11,3,R,No,28,0,-1,-1
2,11 (13.1.1),Trouser back R,20210927,12,3,W,Yes,28,0,-1,-1
2,11 (13.1.1),Trouser back R,20210927,13,3,W,No,53,2,2,1
2,11 (13.1.1),Trouser back R,20210927,15,3,R,No,80,0,-3,-3
2,11 (13.1.1),Trouser back R,20210927,16,3,R,Yes,74,3,3,3
2,11 (13.1.1),Trouser back R,20210927,17,3,W,Yes,29,0,-1,-1
2,11 (13.1.1),Trouser back R,20210927,18,3,W,No,27,0,-1,-1
2,11 (13.1.1),Trouser back R,20210927,19,3,R,No,23,1,1,1
2,11 (13.1.1),Trouser back R,20210927,20,3,W,Yes,54,0,-2,-2
2,11 (13.1.1),Trouser back R,20210927,21,3,R,Yes,50,2,2,2
2,11 (13.1.1),Trouser back R,20210927,22,3,R,Yes,55,0,0,-2
2,11 (13.1.1),Trouser back R,20210927,23,3,R,No,72,3,3,3
2,11 (13.1.1),Trouser back R,20210927,24,3,R,Yes,79,0,-3,-3
2,11 (13.1.1),Trouser back R,20210927,25,3,R,No,49,2,2,2
2,11 (13.1.1),Trouser back R,20210927,26,3,W,No,52,1,-1,-2
2,11 (13.1.1),Trouser back R,20210927,27,3,R,Yes,25,0,1,1
2,11 (13.1.1),Trouser back R,20210927,28,3,R,No,27,0,-1,-1
2,11 (13.1.1),Trouser back R,20210927,29,3,W,Yes,51,2,2,2
2,6+ (11.4.1),Backpack,20210927,6,3,R,Yes,28,0,-1,-1
2,6+ (11.4.1),Backpack,20210927,7,3,W,Yes,30,1,1,1
2,6+ (11.4.1),Backpack,20210927,8,3,R,No,27,1,1,1
2,6+ (11.4.1),Backpack,20210927,9,3,R,Yes,79,0,-3,-3
2,6+ (11.4.1),Backpack,20210927,10,3,W,Yes,84,3,3,3
2,6+ (11.4.1),Backpack,20210927,11,3,R,No,28,0,0,-1
2,6+ (11.4.1),Backpack,20210927,12,3,W,Yes,28,0,-2,-1
2,6+ (11.4.1),Backpack,20210927,13,3,W,No,53,2,2,1
2,6+ (11.4.1),Backpack,20210927,15,3,R,No,80,0,-3,-3
2,6+ (11.4.1),Backpack,20210927,16,3,R,Yes,74,3,3,3
2,6+ (11.4.1),Backpack,20210927,17,3,W,Yes,29,0,-1,-1
2,6+ (11.4.1),Backpack,20210927,18,3,W,No,27,0,-1,-1
2,6+ (11.4.1),Backpack,20210927,19,3,R,No,23,1,1,1
2,6+ (11.4.1),Backpack,20210927,20,3,W,Yes,54,0,-2,-2
2,6+ (11.4.1),Backpack,20210927,21,3,R,Yes,50,2,2,2
2,6+ (11.4.1),Backpack,20210927,22,3,R,Yes,55,0,0,-2
2,6+ (11.4.1),Backpack,20210927,23,3,R,No,72,3,3,3
2,6+ (11.4.1),Backpack,20210927,24,3,R,Yes,79,0,-3,-3
2,6+ (11.4.1),Backpack,20210927,25,3,R,No,49,2,2,2
2,6+ (11.4.1),Backpack,20210927,26,3,W,No,52,0,-1,-2
2,6+ (11.4.1),Backpack,20210927,27,3,R,Yes,25,1,1,1
